id,string
729,"ote ɟe ɐge ɟe o͡ɪ̯, cʰobɐ͡ɪ̯nnɐ ɐcʰɪlo, cʰobɐ͡ɪ̯nnɐɾ bɛtɐ ɐcʰɪlo?।"
730,"hɛ̃, pɔɾe ʃɔɾoʃʃot̪ɪ ɟɔt̪o kɐmɐ͡ɪ̯ koɾcʰe ʃɔb bɛŋke nɪʲɐ t̪ʰu͡ɪ̯ʲɐ d̪ɪcʰe।"
731,kɐlo olɪ͡o̯ ettɐ mɪʃtɪ bʱɐb t̪ʰɐʲe t̪ɐ nɐ eɾ ettɐ bɪtɐ bʱɐb।
732,ɟud̪ɪl ɔ͡ɪ̯le t̪o ɔ͡ɪ̯lo͡ɪ̯ ɟetuk nɐ ɔbo o͡ɪ̯dɐ goɾuɾe kʰɐ͡ɪ̯ʲɐ hɐlɐe̯ d̪ɪmu।
733,"hɛ̃, pɔɾe ʃɔɾoʃʃot̪ɪ ɟɔt̪o kɐmɐ͡ɪ̯ koɾcʰe ʃɔb bɛŋke nɪʲɐ t̪ʰu͡ɪ̯ʲɐ d̪ɪcʰe।"
734,t̪ɪndɐ e͡ɪ̯cʰe t̪ɾɪ-pɪcʰo ɐɾ ɛktɐ e͡ɪ̯cʰe <> pʰɔɾeɾ ɪd̪o d̪ekʰbɪ ɛktɐ͡o̯ nɐ͡ɪ̯।
735,ɪd̪eɾ pʰɔɾeɾ d̪ɪn ɟɐ͡ɪ̯ʲɐ ɐ͡ɪ̯t̪o nɔʲt̪o d̪ekʰbɪ t̪ogo kɪnt̪u nɐmɐɟ kɪnt̪u।
736,"pɔɾe o͡ɪ̯d̪ɪk t̪ɪn-cɐ͡ɪ̯ɾʃo tɐkɐɾ mɔt̪o bɪl d̪ɪʲɐ, bɪd̪ɐe̯ nɪʲɐ colɪ gelo।"
737,"ɾeɟɐɾ bɐɽɪt̪o, nɐ hɐnɪpʰ mɐɟɪɾ bɐɽɪt̪o nɐ pʰokɾud̪d̪ɪn ɟɛtoɾ bɐɽɪt̪o?"
738,"<> e͡ɪ̯glɐ ʃono, moʃɔɾmɐnok e͡ɪ̯glɐ kɪcu koʷɐ ɟɐbɐnnɐe̯, ɟɐɾ kɐɾon,।"
739,<> ɐɾ d̪ɪl d̪ɪle t̪o <> hebɐ gecʰogɐ t̪e ɐɾ ɟɐl pʰɐlɐʲɐ lɐb ɔ͡ɪ̯bo kɪ।
740,"e͡ɪ̯ɟe, ʃubʱuccɪ kɐ, ʃubʱuccɪ kɐ ɟud̪ɪ e͡ɪ̯ɟe kɐlɪhɐt̪ɪ ɟɐ͡ɪ̯ʲɐ tʰɔkɐe̯।"
741,"nɐ ɐce bʱɐlo, t̪ok o͡ɪ̯ tɐ͡ɪ̯me t̪ʰeɾet koɾcɪlo, ɾɔʃɪd̪eɾɐ t̪ʰeɾet koɾcɪlo।"
742,ɛmon kono bɔt̪ʃɔɾ nɐ͡ɪ̯ ɟe d̪u͡ɪ̯-cɐ͡ɪ̯ɾ lɐk tɛhɐɾ t̪ɔe̯-t̪ɔɾkɐɾɪ nɐ bẽce।
743,"ke͡u̯ɾ lɔge ɟod̪ɪ gʱuɾt̪e d̪ɛkʰgɐ, ɐɟke heɾɐ bɐ͡ɪ̯t̪o heɾɐɾ lɔge ɛktɐ ɐ͡ɪ̯cʰe।"
744,ɛmon ɐcʰe peʃentɔɾe mɐne bɔʲoʃko lokɾe lɐtʰɪ d̪ɪʲe pɪtɐt̪ɪ co͡ɪ̯le ɟɐe̯।
745,"ɐge e͡ɪ̯ɟe e͡ɪ̯ pʰuldɐ, mɐnuʃ bʱo͡ɪ̯ɾɐ ɟɐ͡ɪ̯t̪ogɐ, ɾɐ͡ɪ̯t̪o ɔ͡ɪ̯le ʃond̪ʱɐ ɛ͡ɪ̯le।"
746,emnɪ t̪o t̪umɪ ge͡ɪ̯le t̪o ɐɾ t̪omɐk t̪o t̪ʰɐboɽ d̪ɪʲe pʰon nɪt̪e pɐɾe nɐ।
747,"mɐ͡ɪ̯ʲeɾ o͡ɪ̯ɟe bɪʲe bʱɐ͡ɪ̯ŋge gecʰe, cʰoto mɐ͡ɪ̯ʲeɾ kɛnsɐɾ ho͡ɪ̯cʰe bukɪ।"
748,"e͡ɪ̯ɟe, ʃubʱuccɪ kɐ, ʃubʱuccɪ kɐ ɟud̪ɪ e͡ɪ̯ɟe kɐlɪhɐt̪ɪ ɟɐ͡ɪ̯ʲɐ tʰɔkɐe̯।"
749,"ɐmne bʱuʲɐpuɾeɾ, gopɐlpuɾeɾ ɾɐst̪ɐɾ d̪ʱɐɾ d̪ɪʲɐ e͡ɪ̯ɟe nɔbogɾɐmeɾ pɔɾ।"
750,"gɔɾom t̪ʰɐke ehonkɐ, ʃɐɽe pɐ̃ctɐ cʰɔʲdɐ poɾɟont̪o gɔɾom t̪ʰɐke, ɾo͡ɪ̯d̪ t̪ʰɐke।"
751,ɐmɪ kʰulnɐ ɐʃolɪ t̪o t̪oɾ ɐɾ bundɪɾ ʃɔŋʃɐɾe ɔʃɐnt̪ɪ ɟɐbene d̪ʱo͡ɪ̯ɾe।
752,dɐkt̪ɐɾ d̪ɪhɐt̪ɪ gɪlɪ t̪umɐɾ ɛk ʃɔpt̪ɐ pʰot̪om kʰɐ͡o̯ʷɐɾ oʃud̪ d̪ebene।
753,<> t̪ɐ͡o̯t̪o bɔɽo mɐmɐ o͡o̯ʃod̪ boɽɪɾ pɪcʰone cɪgɪsʃɐɾ pʰɪcʰone tɐ͡ɐ̯ bʱɐŋge।
754,ʃɔbɟɪ-mɔbɟɪ ettu ʃɐk-pɐt̪ɐ edɐ kɐ̃c kɔlɐ-mɔlɐ d̪ɪʲe ettu kʰɐccʰɪ।
755,"mɔŋgolbɐ͡ɪ̯ɽɐɾ lecʰu d̪u͡ɪ̯ʃ tehɐ ʃ kɐ͡o̯n lɐgd̪o nɐ, ʃɐɽe t̪ɪnʃ cʰɐ͡ɪ̯ɾʃ।"
756,kɔe̯ ɐmɐɾ bɐtɪ hɐɾɐe̯ gecʰe t̪ɐ ɐmɪ ehon ɐpnɐɾ kɐɾ bɐtɪ nɪʲe ɐʃpo?।
757,ɐɾ nɐ kʰɐ͡o̯ʷɐɾ pʰɔɾe eccʰe nɐ kʰɐ͡ɐ̯ pete ɔccʰe ɛkʃo t̪ɪɾɪʃ।buɟʱɪcʰɪʃ?।
758,e͡ɪ̯ elɐkɐɾ ɟɔt̪o pɐblɪk ɐcʰe ʃɔb pɐblɪkeɾ <> t̪omɾɐ kɪbɐ ko͡ɪ̯ɾɐ bolo?
759,nɐ kɪbɐ helpo koɾt̪o ko͡ɪ̯be ɐcʰet̪o ɟe e͡ɪ̯bʱɐbe ɐmɐɾe helpo koɾlo nɐ।
760,e͡ɪ̯ hut̪ɐ d̪ɪʲɐ bɐ͡ɪ̯nd̪ɐ t̪ʰu͡ɪ̯ʲɐ nɪʲɐ bɐlɪʃeɾ t̪ɔle t̪e omuk kʰɐne <>।
761,ɐɾ ɟɔhon nɐkɪ pɐkcʰe ɐtʰɪ ʃud̪d̪ɐ kɐmɽɐ͡ɪ̯ʲɐ kʰɐ͡o̯ʷɐ gecʰe et̪o mɪʃtɪ।
762,bɐŋlɐd̪eʃe kɪcʰu ɛktɐ hɐɾok ɐɾ ɟɪt̪ok uttu bʱɐlo kʰelɐ kʰelt̪ɐɾbo।
763,ɾobɪ bʱɐ͡ɪ̯ɾ ʃɐt̪ʰe koloɟ cʰɪlo kɪnt̪u ɾobɪ bʱɐ͡ɪ̯ɾ ʃɐmne mɐɾɐmɐɾɪ ho͡ɪ̯lo।
764,ʃe͡o̯ ɐmɐɾ mɔt̪o ɛkɟon student eboŋ ɐmɐd̪eɾ d̪uɟɔneɾ bɔʲoʃɪ t̪e͡ɪ̯ʃ bɔcʰoɾ।
765,ɐmɪ konod̪ɪn d̪ekʰcʰɪ nɐ t̪u͡ɪ̯ ɟɪbɔne͡o̯ nɐ ɛktɐ kɐm koɾcʰo nɐ kono koɾcʰo?
766,ɪʲe nɐ e͡ɪ̯ɟe e͡ɪ̯ mɐnnɐneɾ onu bɐɽɪɾ kɔt̪ɐ ko͡ɪ̯t̪ɐcʰo nɐ bʱolɐɾ pɐɽɐ?।
767,ɐge ɛkbɐɾ d̪u͡ɪ̯ t̪ɐlɐɾ ettɐ meʲeɾe eɾokom guɾupɪ eʃemeʃ d̪ɪcʰɪlɐm।
768,t̪ɔɾe kɪbɐ helpo koɾt̪ɐm e͡ɪ̯dɐ ko͡ɪ̯be ɟe ebʱɐbe ɐmɐɾe helpo koɾlo nɐ!।
769,"bʱɐ͡ɪ̯gonnɐ, ɐmɐk bʱɐ͡ɪ̯gonnɐ hɪʃebe d̪ɪcʰe, ɐmɪ t̪od̪eɾke helpo koɾcɪ।"
770,"t̪ɐ͡ɪ̯ kʰɐlɐmonɪɾe kɔlɐm kebol, t̪ɐ͡ɪ̯ kʰɐlɐmonɪ hoccʰe o͡ɪ̯ɟɐgɐ kɔt̪ʰɐ kɔccʰe।"
771,pɔɾe nɐ <> kʰɐ̃ɽɐ͡ɪ̯ʲɐ ɾo͡ɪ̯cʰɪ o ɔst̪ʰɪɾ ɔ͡ɪ̯ʲɐ gecʰe tɪbʱɪ d̪ekpɐɾ nɪgɐ।
772,kɔccʰe t̪ɐ͡o̯ ɟe dɐkt̪ɐɾ d̪ɛhɐt̪ɪ bʱɐlo dɐkt̪ɐɾ d̪ɛhɐ͡ɪ̯n ɟɐbene?।
773,ɟe ɟɐɾɐ ɐʃole o͡ɪ̯ ɟɐɾɐ elbɐm ɾɪlɪɟ d̪ee̯ o͡ɪ̯ kompɐnɪgulɐɾ ɐɾ kɪ।
774,"de͡ɪ̯lɪ, ɪnɪ mɐtɪ ɐt̪ɐ͡ɪ̯ t̪ɐcʰe <> pɔʲt̪ɪɾɪʃʃo, cɐ͡ɪ̯ɾ ɐɟɐɾ, pɔʲt̪ɪɾɪʃʃo।"
775,"pʰɔɾʃud̪ɪn ko͡ɪ̯t̪ɐcʰe, gɐn ʃɪ͡ɪ̯kʰɛ͡o̯ ɟɐlɐ e͡ɪ̯cʰe kʰɐlɪ gɐn gɐ͡o̯n lɐge।"
776,pɔɾe nɐ <> kʰɐ̃ɽɐ͡ɪ̯ʲɐ ɾo͡ɪ̯cʰɪ o ɔst̪ʰɪɾ ɔ͡ɪ̯ʲɐ gecʰe tɪbʱɪ d̪ekpɐɾ nɪgɐ।
777,ɟe ɟɐɾɐ ɐʃole o͡ɪ̯ ɟɐɾɐ elbɐm ɾɪlɪɟ d̪ee̯ o͡ɪ̯ kompɐnɪgulɐɾ ɐɾ kɪ।
778,e͡ɪ̯ hut̪ɐ d̪ɪʲɐ bɐ͡ɪ̯nd̪ɐ t̪ʰu͡ɪ̯ʲɐ nɪʲɐ bɐlɪʃeɾ t̪ɔle t̪e omuk kʰɐne <>।
779,"ok dɐkcɪ, ɛkn ɟod̪ɪ ɐmɪ pʰontɐ nɐ d̪e͡ɪ̯, ɐmɪ nɪɟe͡o̯ ɔʃɔmmɐnɪt̪o hɔbo।"
780,"de͡ɪ̯lɪ, ɪnɪ mɐtɪ ɐt̪ɐ͡ɪ̯ t̪ɐcʰe <> pɔʲt̪ɪɾɪʃʃo, cɐ͡ɪ̯ɾ ɐɟɐɾ, pɔʲt̪ɪɾɪʃʃo।"
781,"ɛk nɐmbɐɾ d̪ʱɐn ɔ͡ɪ̯lo bɪʃ mɔn ɔe̯, pɐ̃c mɔn nɪʲɐ ɟɐe̯ gɐ ʃɪkɪ bʱɐg।"
782,"ɐɾ t̪u͡ɪ̯ ɟɪɾɐkom bɐɽɪ t̪ʰu͡ɪ̯ʲe mɐɾe t̪ʰu͡ɪ̯ʲe  kono ɟɐgɐ ɟɐt̪ɪ pɐɾbɪne,।"
783,"gɔɾom t̪ʰɐke ehonkɐ, ʃɐɽe pɐ̃ctɐ cʰɔʲdɐ poɾɟont̪o gɔɾom t̪ʰɐke, ɾo͡ɪ̯d̪ t̪ʰɐke।"
784,ɐɾ ɟɔhon nɐkɪ pɐkcʰe ɐtʰɪ ʃud̪d̪ɐ kɐmɽɐ͡ɪ̯ʲɐ kʰɐ͡o̯ʷɐ gecʰe et̪o mɪʃtɪ।
785,ɪʲe nɐ e͡ɪ̯ɟe e͡ɪ̯ mɐnnɐneɾ onu bɐɽɪɾ kɔt̪ɐ ko͡ɪ̯t̪ɐcʰo nɐ bʱolɐɾ pɐɽɐ?।
786,e͡ɪ̯ elɐkɐɾ ɟɔt̪o pɐblɪk ɐcʰe ʃɔb pɐblɪkeɾ <> t̪omɾɐ kɪbɐ ko͡ɪ̯ɾɐ bolo?
787,ɪ͡u̯ɾopeɾ ɟonnɪ t̪ɔ͡o̯ ɐɾɔ͡o̯ xɔɾoɟ beʃɪ d̪ɔʃeɾ nɪce zɐ͡o̯ʷɐ zɐbenɐ ɪ͡u̯ɾope।
788,"cɪnɪguɽɐ cɐ͡ɪ̯l lɐgbe nɐ, bɐʃmot̪ɪ cɐ͡ɪ̯l lɐgbe, d̪ɐmɪ bɐʃmot̪ɪ t̪ɐ͡o̯।"
789,"ɐmɪ pʰɔɾcʰɪ mɐ͡ɪ̯d̪d̪e pʰoɾcʰɪ bɪpʰɔd̪o, d̪unuɟonɪt̪o bɐlɐ luk, ɐmɐɾ ʃɐmne।"
790,o͡ɪ̯ ɟe t̪oɾ cʰoto mɐʃɪ pʰon  koɾt̪ɪcʰelo o͡ɪ̯ɟonnɪ t̪oɾ kɔt̪ʰɐ ɐʃt̪ɪcʰe nɐ।
791,"ɛkʃumɔe̯ t̪oɾ ʃɐt̪ʰe ɐmɐɾ ɟe poɾɪmɐne kɔt̪ʰɐ ho͡ɪ̯cʰe, t̪ɐ kont̪ɐɾ ʃɐt̪ʰe t̪oɾ।"
792,"ɐɾ ho͡ɪ̯lo ɪʲɛ mɪtʰu bʱɐ͡ɪ̯ʲeɾ cɐcɐ, pulɪʃet̪ ɟetɐ cɐkɾɪ koɾe, unɪ।"
793,pʰutbɔleɾ mod̪d̪ʱe el klɐsɪko hɔe̯ ɾɪʲel mɐd̪ɾɪd̪ ɐɾ bɐɾsɐɾ mod̪d̪ʱe।
794,"<> t̪o ɐmɐk bollo ɟe, ɐccɐ bɐbɐ, t̪umɪ kɪ kono kɐɾone ɐmɐɾ upɔɾ?।"
795,ehoneɾt̪e o͡ɪ̯ lobʱ lɐgɐe̯ lɐgɐe̯ kɐgoɟ-pɐt̪ɪ tʰɪk ko͡ɪ̯ɾe pʰellɪ kɐɟ hɔbe।
796,"d̪o͡u̯ɽɐd̪o͡u̯ɽɪɾ upɔɾ, ɛkʰon elɐkɐɾ ɛktɐ lok, ʃetɐ t̪o mɐt̪ʰɐe̯ ɾɐkʰt̪e hɔbe।"
797,d̪ɔʃ pʰɔnoɾo ɐt̪o gobʱɪɾe ɟɐl pʰɐlɐ͡ɪ̯le mɐcʰ lɐgbo<>  ɟɐl <> kɐɾent ɟɐl।
798,ɐɟke <> ʃɔmɔe̯ kɐloke ɐ͡ɪ̯bo ʃɔmɔe̯ <> ɐɾe kɪ ʃund̪ɔɾ bɐt̪ɐʃ cɐlɐʲt̪ɐcʰe।
799,"ɛk nɐmbɐɾ d̪ʱɐn ɔ͡ɪ̯lo bɪʃ mɔn ɔe̯, pɐ̃c mɔn nɪʲɐ ɟɐe̯ gɐ ʃɪkɪ bʱɐg।"
800,"gɔɾomdɐ kɔmle, t̪oɾ t̪oɾ bɐpeɾe nɪʲɐ cokʰtɐ ɔpɐɾeʃon ko͡ɪ̯ɾɐ nɪʲɐ ɐʃo।"
801,d̪u͡ɪ̯ʃo tɛkɐɾ ɟɪnɪʃ nɪʲɐ gelɐm ɐɾɔdɪ onu kɪnt̪u t̪ʰɐ͡ɪ̯kɐ͡ɪ̯ gelo।
802,"pʰon d̪ɪcʰɪ ɐmɪ, kɔt̪ʰɐ kɔccʰo ɐmɐɾ ʃɐt̪ʰe, ɐbɐɾ ʃɔbɐɾ kɔt̪ʰɐ tɐno kɛ?।"
803,pɪɾgɐcʰɐt̪ t̪o ɐmɪ t̪o mone kɔɾ ɟe ɔnek ɐge od̪eɾ okʰɐne t̪ʰɐkɪ ɐʃcʰɪ।
804,d̪u͡ɪ̯ʃo tɛkɐɾ ɟɪnɪʃ nɪʲɐ gelɐm ɐɾɔdɪ onu kɪnt̪u t̪ʰɐ͡ɪ̯kɐ͡ɪ̯ gelo।
805,"hɛlo, t̪ɐ t̪ɐ͡o̯ t̪omɐɾ hoccʰe ɛktɐ ɛktekɐɾ kɐcʰɐkɐcʰɪ kɐ͡ɪ̯tɐ ɟɐe̯।"
806,pɐnɪɾ bɪl d̪ɪʲɐ ɐɾ hundɐ ʃɐɽɐt̪e͡ɪ̯ bɪʃ ɐɟɐɾ tɛhɐ gɛlo gɐ।
807,"gɔɾomdɐ kɔmle, t̪oɾ t̪oɾ bɐpeɾe nɪʲɐ cokʰtɐ ɔpɐɾeʃon ko͡ɪ̯ɾɐ nɪʲɐ ɐʃo।"
808,kɔccʰe t̪umɐɾe ɔnek mɪʃ kɔt̪t̪ɪcʰɪ ɐʃo  ɛktɐ ʃɔmɔe̯ ektu ʃɔmɔe̯ d̪ɛ͡o̯।
809,ɪʲɐe̯ ʃohɐnɾe ɪʲɐɾ ceʲe bɐlɐ bɛtɪŋ pɐtoʷɐɾɪt̪o ceʲe ʃohɐneɾ।
810,o cʰɐ͡o̯ʷɐl bɪʲe͡o̯ d̪ɪt̪ɪ pɐɾbe nɐ cʰɐ͡o̯ʷɐleɾ kɐmɐ͡ɪ̯o kʰɐt̪ɪ pɐɾbe nɐ।
811,ɟod̪ɪ bɪʃɔe̯ dɐ ɔnek bɔɽo kɪcʰu ɔ͡ɪ̯t̪o t̪ɐ͡ɪ̯le ɛktɐ moneɾe buɟɐn ɟɐ͡ɪ̯t̪o।
812,"mɐtɪ t̪o ɐmɪ kɐtɪnɪ ktɪcʰe onɪmeʃ ɐɾ ɐmɐɾ bɔ͡u̯ mɐ, t̪ɐ kɪ ho͡ɪ̯cʰe?।"
813,"eɾɐ bu͡ɪ̯zze, ɐɾ zɐɾɐ fɔgɾɐm koɾcʰe nɐ, eɾɐ kɪccʰu bu͡ɪ̯zze nɐ।"
814,d̪ɪpɔk hud̪ɐɾe ɪʲɐ koɾle bɛtɪŋ ɛktɐ bolɪŋ ɛktɐ kɔmo kʰelɐʲt̪ɐɾe।
815,pɐnɪɾ bɪl d̪ɪʲɐ ɐɾ hundɐ ʃɐɽɐt̪e͡ɪ̯ bɪʃ ɐɟɐɾ tɛhɐ gɛlo gɐ।
816,"kɐmɪnse, kɐmɪnse bɔl mɐɾle heɾ uɾpʰed̪ɐ ɟɐ oʷɐ͡ɪ̯d ɔ͡ɪ̯ʲɐ ɟɐ gɐ।"
817,ko͡ɪ̯t̪e ko͡ɪ̯t̪e ko͡ɪ̯t̪ɐcʰe ɟe he gɐɾhost̪o ɔɾt̪ʰonɪt̪ɪt̪e ɛkbɐɾ pʰe͡ɪ̯l koɾcʰɪn।
818,"d̪ʱɐn kʰɐ͡ɪ̯ʲɐ ɛktɐ pʰɔʃol lɐgɐ͡ɪ̯t̪ɐm kʰɐ͡ɪ̯ʲɐ hɐlɐ͡ɪ̯t̪o, kʰɐ͡ɪ̯ʲɐ gɛt̪o gɐ।"
819,kɔʲdɐ bɐŋlɐd̪eʃeɾ bɛtɪŋʲe cʰɔe̯ mɐɾɐɾ kʰɔmɔt̪ɐ ɐcʰe bɐŋlɐd̪eʃ d̪ɔlo।
820,"d̪ʱɐn kʰɐ͡ɪ̯ʲɐ ɛktɐ pʰɔʃol lɐgɐ͡ɪ̯t̪ɐm kʰɐ͡ɪ̯ʲɐ hɐlɐ͡ɪ̯t̪o, kʰɐ͡ɪ̯ʲɐ gɛt̪o gɐ।"
821,"plɛn ɐcʰe pʰɔɾe,ɐmɐɾ plɛn ɐcʰɪn ɪtɐlɪ-mɪtɐlɪ ɟɐ͡ɪ̯t̪ɐm ɐɾɔhɪ।"
822,"ɐɾe nɐ, tɛhɐ ɟeʃum ɟedɐ e͡ɪ̯cʰe o͡ɪ̯ hut̪ɐ d̪ɪʲɐ bɐnd̪ɪʲɐ ɾɐkcʰe।"
823,"t̪ɐ ɐmɪ ko͡ɪ̯cʰɪ ɟe bond̪ʱu, t̪omɐɾ ɐɾ e͡ɪ̯ ʃɔmost̪o kɐɟ kɔɾɐɾ d̪ɔɾkɐɾ nɐ͡ɪ̯।"
824,"tɪ-toʲentɪɾ mɐ͡ɪ̯d̪e ɪt̪ɐne beʃɪ ɪʲɐ lɔ nɐ t̪o, bɛtɪŋ lɔ nɐ t̪o।"
825,ed̪ɪke lo͡ɪ̯cʰe d̪e͡o̯ʷɐnɾe ɔne d̪e͡o̯ʷɐne ɟe͡ɪ̯ pɐɾpʰɔɾmɛns d̪ehɐ͡ɪ̯t̪ɐcʰe।
826,ɐmɪ͡ɪ̯ bɐccɐ ɐbɐɾ ɐmɐɾ lɔgeɾ ʃɔbt̪eɾ bɪʲɐ ɔ͡ɪ̯ʲɐ ɟɐ͡ɪ̯t̪ɐcʰe <> hɛ?।
827,"ɐɾe nɐ, tɛhɐ ɟeʃum ɟedɐ e͡ɪ̯cʰe o͡ɪ̯ hut̪ɐ d̪ɪʲɐ bɐnd̪ɪʲɐ ɾɐkcʰe।"
828,"t̪umɪ bond̪ʱu mɐnuʃ, t̪umɪ koʃto pɐ͡ɪ̯le, kɪnt̪uk ɐmɐɾ koʃto lɐgbe।"
829,"hɛlo, t̪ɐ t̪ɐ͡o̯ t̪omɐɾ hoccʰe ɛktɐ ɛktekɐɾ kɐcʰɐkɐcʰɪ kɐ͡ɪ̯tɐ ɟɐe̯।"
830,ɟɔt̪otuku͡ɪ̯ bʱɐlo ʃɔmpoɾko hok nɐ ken kɐnt̪ɐ oɾom kɔt̪ʰɐ bolt̪e pɐɾɪnɪ।
831,"ɟɐnen nɐ bʱɐbɪ koɾɐneɾ ɔɾt̪ʰo d̪e͡ɪ̯ʲɐ, d̪e͡ɪ̯ʲɐ pʰɔɽen, kɔt̪o bʱɐlo lɐge!।"
832,"pɐkʃɐk kɔɾmo mɐcʰ pɐ mɐcʰ, begun, ɐlu, kɐlɐ͡ɪ̯ɾ bɔɾɐ bʱɐɟmo d̪u͡ɪ̯te।"
833,"e͡ɪ̯ tɛhɐɾ nɪgɐ͡ɪ̯ t̪o ɐ͡ɪ̯ɟkɐ o <> hɛ̃, tɛkɐ nɔʃto koɾe nɐ͡ɪ̯।"
834,"kɔe̯ ʃɔŋʃɐɾeɾ ɟɐ ɟɐ ɐcʰe, ʃɔbkɪcʰu͡ɪ̯ ɛkʰon ɐpnɐd̪eɾ ʃɐt̪ʰe ʃeʲɐɾ koɾbo।"
835,ɐmɪ ɛkɐ ɛkɐ ɟɐbo ɛkɐ ɛkɐ ɟɐbo ɛkɐ ɛkɐ ettu cɔle ɐʃbo ɐbɐɾ।
836,"e͡ɪ̯ bɔst̪ɐdɐ, e͡ɪ̯ bɔst̪ɐdɐɾe e͡ɪ̯ e͡o̯ d̪ɪʲɐ ɟeɾe e͡ɪ̯dɐ nɪlogɐ keɾe?।"
837,"e͡ɪ̯ tɛhɐɾ nɪgɐ͡ɪ̯ t̪o ɐ͡ɪ̯ɟkɐ o <> hɛ̃, tɛkɐ nɔʃto koɾe nɐ͡ɪ̯।"
838,ɐmɪ ɛkɐ ɛkɐ ɛkd̪ɪn hɐ͡ɪ̯d̪ɾɐbɐd̪ɪ bɪɾɪʲɐnɪ ɾɐnnɐ ko͡ɪ̯ɾe kʰɐbɐnɪ।
839,ɪʲɐʃmɪnɪɾ bɪʲe ɐʃole hɔbedɐ kon ɟɐgɐ ɐmɐɾe ettu t̪ɐ͡ɪ̯ k d̪ɪn?।
840,"nɐ enɪ hɔmɐn ɔ͡ɪ̯le ɪʲɐ͡o̯ e͡ɪ̯ɟe, pʰɔɾed̪e ɟɐt̪e e͡ɪ̯t̪ɐ nɐ bɪcʰɐn lɐge।"
841,"ʃɐmɪm bʱɐ͡ɪ̯gnɐɾɐ, eɾɐ t̪o mone kɔɾ ɟe ɔtometɪk oɾ opɔɾ kʰɪpt̪o।"
842,"kʰepʰɐɾ t̪o <>
e͡ɪ̯dɐ kɪ t̪ulu͡ɪ̯n mɛmɐn d̪e͡ɪ̯kkɐ͡e̯ɾlɐ͡ɪ̯gkɐkɪcʰe?।"
843,o͡ɪ̯tɐ hoccʰe gɪʲe ɟɔkʰon dɐkt̪ɐɾ d̪ekʰɐ͡ɪ̯cʰɪlɐm ɪnpʰekʃon ho͡ɪ̯ʲe gecʰɪlo।
844,"ʃɐɾ d̪ɪʲe ɪ͡u̯ɾɪʲe sɐɾ, pɔtɐʃ pʰɔʃpʰet- e͡ɪ̯gole d̪ɪʲe ʃɐk t̪ole pʰole।"
845,"kɔe̯ e͡ɪ̯ pɐʃoʷɐɾdtɪ lɪkʰun, mone mone ɛktɪ ʃɔŋkʰɐ d̪ʱoɾun, ɐmɪ d̪ʱoɾɪ।"
846,nɪɟegɔɾ ɟɐʲgɐ ɟe ɐcʰe t̪ɐɾpʰɔɾe͡o̯ t̪o <> ɛktɐ ɾestuɾenteɾ mɐɟʱe।
847,t̪ɐɾpɔɾe ʃɔmoʃʃɐ ho͡ɪ̯cʰe ʃugɐɾ bɐɽɪcʰe ɐɾ hoccʰe ʃɔb kɔdɐ nɔɾmɐl ɐcʰe।
848,"pʰuɾɐʲɐ͡ɪ̯t̪t̪o d̪ɪcʰɪ, nɐ pʰuɾɐʲɐ d̪ɪle bɪl ɔ͡ɪ̯lo ɛ͡ɪ̯le ponoɾo hɐɟɐɾ।"
849,kʰokone mɐlɪ bɪʲɐ koɾone ɔɾe bɐpe t̪ɛɟɟo put̪ɾo ko͡ɪ̯ɾɐ d̪ɪlo nɐ?।
850,"e͡ɪ̯ kɐɾone t̪ɔt̪o ɟɔhon ɟomɪ ʃɔst̪ɐ, ɟomɪ bẽɪcɐ hɐlɐ͡ɪ̯cʰe pɐnɪɾ d̪ɐme।"
851,"ɐɾ, ɐcʰe ʃud̪ʱu pʰɛt tɪsʃutɐ, otɐɾ ɛkʰono kon poɾɪbɔɾt̪on ho͡ɪ̯ nɪ।"
852,"pʰɔɾe ɾɐt̪ɾe  ɛktɐɾ ʃɔmɔe̯ bʱɐ͡ɪ̯ bɪʃʃɐʃ kɔɾ, eɾ gɐɾzɪʲɐn ɐ͡ɪ̯cʰenɐ।"
853,"ʃɔɾ, et̪odɪ hɐt̪ pʰɔɾɐʲe d̪e͡ɪ̯, ke͡u̯ ɐmɐɾe ɛktɐ teʲɐ͡o̯ d̪ɪʲɐ ɟɐe̯ nɐ।"
854,"bʱɐdɪ cʰɐ͡o̯ʷɐl ettɐ pɐgol, d̪u͡ɪ̯ bɐp-bɪtɐ gʱɐpɐgʱɐpɪ kutokutɪ <>।"
855,"ɪskulɪɾ put̪ɐe̯ o͡ɪ̯ ɟe 
ɐɾ d̪o͡ɪ̯ɽod̪o͡ɪ̯ɽɪ kɔllɪ ɐɾɔ͡o̯ pɐ͡o̯ʷɐ ɟɐbene।"
856,"ɾɐn koɾt̪ecʰe, bʱɐlo pʰɪldɪŋ koɾt̪ecʰe, mɐɟʱe-mod̪d̪ʱe bolɪŋo koɾt̪ecʰe।"
857,cɪnɐ-ɟɐnɐ ɛkɟon  e͡ɪ̯ ɟɐgɐɾɪ t̪ɐɾe ɐbɐɾ ɔnno sɐ͡ɪ̯dɪ pɐtʰɐe̯ d̪ecʰe।
858,"ɐmɪ ɟɐ ʃuncɪ, uʲɛɾ mɐ ɐmɐk ko͡ɪ̯t̪ece ɟe, bɐbɐ, bɪʲɛ koɾco?।"
