id,string
1311,ɔ͡ɪ̯nnɐm mɐ͡ɪ̯nʃe d̪ɪt̪o nɐ e͡ɪ̯t̪ɐɾ t̪e d̪ɪt̪o nɐ ɟɪbono
1312,kubelɐ ɐmɪ nɐ t̪ɐhɪ elɐlɐ͡ɪ̯ dɦugɪdɪ ɟɐ gɐ
1313,bugɪ bugɪ
1314,dɐkɐcheɾ bugɪ
1315,khed̪ɐ͡ɪ̯t̪o
1316,ɐmɪ͡o̯ t̪o khed̪ɐ͡ɪ̯
1317,phɐgole kɔe̯ gɪjɐ ho͡ɪ̯
1318,bugɪ koɾɐɾ bugɪ
1319,d̪ɪn kɐ͡ɪ̯ttɐlcɪn
1320,chɐ͡ɪ̯ɾe nɪ
1321,tɐ ɐmɐɾ d̪ɔɾkɐɾ ɐche d̪elo͡ɪ̯
1322,ɟod̪ɪ nɐ d̪ɪt̪ɐm t̪e ɛk kɔt̪ɐ
1323,d̪u͡ɪ̯dɐ ho͡ɪ̯ɾɐ
1324,ɐ͡ɪ̯ccɐ ɪjɐ ɐmɪ bugɪ kɪ͡ɪ̯nnɐlɪ
1325,e͡ɪ̯t̪ɐ mɐ͡ɪ̯nʃeɾ ʃɔbɐbɐ kub khɐɾɐp
1326,kunu ɛktɐ ɟɪnɪʃ t̪hɐhe nɐ
1327,ɟɐ͡o̯gɐ
1328,e͡ɪ̯no kɔe̯ kɐdɐ
1329,bɐʃɐjɐ tehɐ ɐmɐɾe
1330,t̪ɔhɐkd̪ɪn pɔɾ ɐ͡ɪ̯nne ʃɐmone tɐ͡ɪ̯ltɐ͡ɪ̯n
1331,t̪ɐ͡ɪ̯le ɐɾo ʃund̪ɔɾ ho͡ɪ̯ɾɐ bɐʃlo ɔ͡ɪ̯le
1332,tɐ͡ɪ̯lɐl lɐgɐ͡ɪ̯lke t̪o ɐɾo tehɐɾ d̪ɔɾhɐɾ
1333,tehɐɾ d̪ɔɾhɐɾ e͡ɪ̯ tehɐ kɪ bɐɾbɐɾ ɟɐ͡ɪ̯bo
1334,e͡ɪ̯ɟe e͡ɪ̯ phuɾɐdɐ tɐ͡ɪ̯lt̪ɐ͡ɪ̯n ʃɐmone d̪ɪjɐ
1335,ho tɐ͡ɪ̯lɐʃ lɐgɐ͡ɪ̯lke t̪o bɐlo ɔ͡ɪ̯bo
1336,d̪u͡ɪ̯ d̪ɪn pɔɾe hɪbɐɾ tɐ͡ɪ̯lɐn lɐgbo
1337,tɐ͡ɪ̯lɐm lɐgɐ͡ɪ̯lke bɐɽlo ɔ͡ɪ̯le bɐɽɪdɐ
1338,bɐlɐ ɐcho
1339,o͡ɪ̯lɐ͡ɪ̯kum ʃɐlɐm
1340,ɐʃʃɐlɐlɐ͡ɪ̯mɐm bɐlɐ ɐchu͡ɪ̯n nɐ
1341,hogol͡ɪ̯ ɐ͡ɪ̯t̪ɐche nɐ
1342,nɐ cheɽɪɾe lɔjɐ͡ɪ̯che
1343,ɪjɐ kɪɾum bɐlɐ͡ɪ̯
1344,ɐjɐ phɔɾche t̪o lɔjɐ͡ɪ̯che
1345,ɐjɐ phɔɾche
1346,kɔjdɐt̪ ɪjɐ hɔɾchɪlɐ
1347,d̪ɪne
1348,keɾ mod̪d̪ɦe
1349,ɟɪne
1350,bɔɾɪn bɔɾɪn
1351,hɐʃtɐɾ nɐm gɾɪn
1352,bɪl kɔt̪o nɪchɪn
1353,e͡ɪ̯t̪o hɐʃtɐlo geche mɐt̪t̪o nɐe̯ ɐɟɐɾ phɐcʃo
1354,d̪u͡u̯ɽɐd̪u͡u̯ɽɪ phɔɾɪkɐ nɪɾɪkɐ ɐbɐɾ e͡ɪ̯ ɟe ɔʃud̪ kɪ͡ɪ̯nnɐ ɐ͡ɪ̯ncɪ ebɐ ɐɾɔ͡o̯ gechegɐ nɔt̪o ɐɟɐɾ
1355,hɐphɐt̪ɐlo phud̪ɐ nɐe̯ ɐɟɐɾ
1356,he͡ɪ̯dɐ e͡ɪ̯che
1357,ɐɾɟɐ bɐ͡ɪ̯ kɪ ɔbost̪ɐ
1358,ɔɾeʃon
1359,phɔɾɐjɐ d̪ɪchɪ bedɐ͡ɪ̯n ɟɐ͡ɪ̯bogɐ
1360,phɐɾɐ͡ɪ̯t̪o d̪ɪchɪ nɐ phuɾɐjɐ d̪ɪle bɪl ɔ͡ɪ̯lo ɔ͡ɪ̯le pɾɐɾo hoɟɐɾ
1361,pɾɐɾo hɐɟɐɾ goɾuɾ mɐʃ koʃɐ͡ɪ̯ chɪllɐ nɪbo
1362,hɐchɐmɪchɐ kɔt̪ɐ kojɐ͡ɪ̯ tehɐ nee̯
1363,nɔhɐɟɐɾ nɪche eɾ phɔɾe͡o̯ hɐɾɐɾ lɐbɦ
1364,tehɐ kɔt̪o
1365,eɾ phɔɾe͡o̯ t̪o ko͡ɪ̯t̪ɐche e͡o̯ ɾɔkt̪o lɐgbo
1366,nɐ ɐmɪ ko͡ɪ̯ ɾɪphɐl tɐ d̪e͡ɪ̯nche d̪ehɪ hɪmunbɪn kɔt̪o ɐche
1367,ɟeɾe d̪ehɪ ɐd ɐche
1368,ɐmɪ ko͡ɪ̯ ɐt t̪hɐkle t̪o ɾɔkt̪o lɐge nɐ
1369,e͡ɪ̯ɟe ɪjɐ nɐ t̪e nɐ ko͡ɪ̯cho phɐnɪ lɐgbo bule
1370,ho eɾe kɪ mone hɔɾcho
1371,ɐ͡o̯lɐ ɟɐ͡o̯lɐ nɐ d̪ekhchɪlɐm ɔt̪odɪ ɐphɐneɾt̪t̪e be͡ɪ̯ccɐlchɪlɐm
1372,ho ɐ͡o̯lɐ ɟɐ͡o̯lɐ
1373,phɐ͡o̯d̪ɪjɐ phɐ͡ɪ̯ɾɐ t̪ɐɾ d̪ɪjɐ ɪjɐ d̪ɪchɪ he kɔe̯ ɐ͡o̯lɐ ɟɐ͡o̯lɐ ɐchɪn
1374,nɐ ho͡ɪ̯d̪uŋgɐ kɪ ɐ͡o̯lɐ ɟɐ͡o̯lɐ bejɐjɐ d̪ɪjɐ gechu͡ɪ̯n nɐ
1375,t̪e ɐ͡o̯lɐ ɟɐ͡o̯lɐ ɐchɪn phuɟɐ phuɟɐ ɐchɪn ɟeɾe nɪced̪ejɐ
1376,ɛk kɐdɐɾ ɟe khɐɽ ɐchɪn e͡ɪ̯dɪ t̪o nɪce͡ɪ̯ phɔ͡ɪ̯ɾɐ ɾo͡ɪ̯che
1377,o e͡ɪ̯no ɛk kɐdɐ phɐɾlɐɾɐ bɐ͡ɪ̯ɾ bɐɽɪt̪ d̪ekhchu͡ɪ̯n nɐ
1378,e͡ɪ̯nod̪u ɛk kɐdɐ khet̪eɾ khet̪eɾ khet̪ ɐmɪ lɔjɐ ɐ͡ɪ̯chɪ
1379,e͡ɪ̯nod̪u ɛk kɐdɐɾt̪e uphɔɾe ɐche khɐɽ bet̪ɐne d̪eɽ kɐdɐ khet̪ɐne d̪eɽ kɐdɐ khet̪ɐne d̪eɽ kɐdɐ khet̪ɐne d̪eɽ kɐdɐ khet̪ɐne d̪eɽ kɐdɐ khet̪ɐne d̪eɽ kɐdɐ khet̪ɐne d̪eɽ kɐdɐ khet̪ɐ
1380,nɐh ɔhon e͡ɪ̯dɪ kɔt̪o
1381,kɔt̪o d̪ɪbe
1382,ɐnne ko͡ɪ̯n
1383,pɾɐɾoʃo tehɐ
1384,e phɐlluɾ mɐ
1385,ɐmɾɐ e͡ɪ̯dɪ͡o̯ be͡ɪ̯ccɐlbɐm
1386,be͡ɪ̯ccɐlɐ
1387,e͡ɪ̯dɪ nɪbo e͡ɪ̯ɟe e͡ɪ̯dɪ͡ɪ̯t̪o bedɪ ɐŋkɐ͡ɪ̯t̪ɐɾenɐ
1388,nɐ ɐŋchɐ͡ɪ̯t̪ɐɾlet̪o nɐ͡ɪ̯
1389,bɐʃɐjɐ nɪjɐ t̪hɐjɐ d̪ɪbɐ
1390,ɐmɐne ko͡ɪ̯n ɛktɐt̪e
1391,kɔt̪o ɐmɪ t̪o pɾɐɾoʃo ko͡ɪ̯chɪ
1392,e͡ɪ̯bɐ koɾɪld ɔ͡ɪ̯bo
1393,d̪ekhchen nɐɟɽɪ
1394,t̪hɐ t̪hɐk ɔɾoʃok nɐɾe
1395,ɔhon ɟod̪ɪ neʃ ɟod̪ɪt̪o kojɐ lɔjɐ ɟɐ͡ɪ̯gɐ
1396,o t̪e t̪o becot̪o nɐ becot̪o nɐ e͡ɪ̯dɪɾe e͡ɪ̯no nɐmɪt̪ t̪hɪche khɐ͡o̯wɐbɪɾ lɐ͡ɪ̯ggɐ
1397,ɐnheɾ lɔge mɔɟɐ nee̯
1398,khɐdɐ͡ɪ̯ khɐ͡ɪ̯bo
1399,bɔcle be͡ɪ̯ccɐlt̪e
1400,cɐ͡ɪ̯ɾ hɐɟɐɾ tehɐɾ uphɔɾe bect̪ɐɾlɐm ɔ͡ɪ̯le
1401,bɛce be͡ɪ̯ccɐɾ ɐɾ khɐ͡o̯wɐ͡ɪ̯le khɐ͡o̯wɐ͡ɪ̯n
1402,ɐɾe ɾɐ͡ɪ̯mɔm bɦɐ͡ɪ̯chɐɾe͡ɪ̯ d̪ɪlonɐ
1403,ɔhon be͡ɪ̯ccɐ lɐbɦ nɐ͡ɪ̯t̪o
1404,keɾ kɐnt̪ɐmɐʃo becbo
1405,ho e͡ɪ̯ɟe eɾɐ͡ɪ̯t̪t̪o nɪle nɪbo nɐ͡ɪ̯le kɐst̪ɐmɐʃo becbɐm
1406,eɾphɔɾe e͡ɪ̯
1407,kɐɾɪmɐʃo becbɐ͡ɪ̯n e͡ɪ̯ bɔɟodɪ bɪhɪ ɔ͡ɪ̯bo pɐɾoɾ tehɐ
1408,e͡ɪ̯ɟe e͡ɪ̯dɪ pɐɾo hɐjɐɾe bɪhɪ ɔ͡ɪ̯bo
1409,e͡ɪ̯ɟe ɐɾɪn ɐchɪn ɛk kɐnɪ khet̪eɾ ɐɾ eɾphɔɾe ɐɾo bo͡ɪ̯ʃɐ͡ɪ̯nd̪ɦɐ͡ɪ̯nd̪ɦɐd̪ɦɐ͡ɪ̯nd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd̪ɦɐd
1410,kɔe̯ kɐdɐ khɐ͡ɪ̯che
1411,ɟe kɔt̪okhɐnɪ khet̪o͡ɪ̯ ɐchɪn kɔt̪o bedɐ ɐjɐ gɦuɾche
1412,ɔhon becot̪ nɐ sɐɾ becot̪
1413,kɔt̪o kɔt̪o d̪ɪbe t̪e lɐ e͡ɪ̯
1414,ɐmone d̪ɐm ko͡ɪ̯t̪ɐɾu͡ɪ̯n nɐ
1415,phɔɾe be͡ɪ̯ccɐlt̪o ɾɐgɪ
1416,d̪ɐm ko͡ɪ̯n hunɪ
1417,phɐcʃo tehɐ d̪eʃɐne
1418,phɐcʃo
1419,ɐ͡ɪ̯ɾe mɐ͡ɪ̯ɾɐ ɐmɐɾ d̪u͡ɪ̯dɐ kɐlɐ gecheɾe
1420,ehoɟɐɾ tehɐ ɾuɟeɾ d̪u͡ɪ̯dɐ kɐlɐ geche e͡ɪ̯ khet̪ tɪ phu͡ɪ̯nnɐne ɐnɐe̯
1421,ɐɾo mɐjɐ ɐmɐɾe ehoɟɐɾ d̪ɪbe t̪e͡ɪ̯
1422,ɐjo ɐ͡ɪ̯ttɐ ɐ͡ɪ̯ttɐ ɟɐ͡ɪ̯
1423,ɐtt̪ɐɾt̪ɐm nɐ
1424,d̪ɐlchɔo
1425,ɔ͡ɪ̯chɪn ɐt d̪ɔʃ moʃ
1426,nɐ ʃɔbɔɾul bɦɐ͡ɪ̯ chud̪ɪt̪o ɐ͡ɪ̯che ɟɐ͡ɪ̯bbɐ mono ɐbɐɾ
1427,chud̪ɦɪt̪o ɐ͡ɪ̯che
1428,chud̪ɦɪt̪o ɐ͡ɪ̯che nɐ
1429,d̪ubɐ͡ɪ̯ d̪eʃ ʃɪt̪t̪o ɐche
1430,ɐmɾɐɾ ɛk bɦɐnɪ he bɪd̪d̪ɦɐn gechɪn he ɔhon chɐd̪ ko͡ɪ̯ɾɐ bɐɽɪ koɾt̪ɐche kɔjekd̪ɪn ɐge geche
1431,e͡ɪ̯ mone͡o̯ chɐʃɐt̪ mɐʃ ɔ͡ɪ̯m geche
1432,he lɐhɐ pɔt̪om geche phɔɾed̪ɐ d̪u͡ɪ̯ mɐʃ kɐɟ pɐ͡ɪ̯che nɐ
1433,ɐɾ ɔhon elhɐ chɐd̪ ko͡ɪ̯ɾɐ bɐɽɪ koɾt̪ɐche t̪ɪn t̪ɐlɐ phɐ͡u̯nd̪ɪn d̪ɪjɐ
1434,kɔnu d̪ɔɾo geche
1435,dɦubɐ͡ɪ̯
1436,koʃkɐnɪt̪o t̪hɐhe konoʃt̪o t̪hɐhe
1437,konoʃɪ khɐ͡ɪ̯llɐ͡ɪ̯ bɪʃɐl ejɪjɐ
1438,e͡ɪ̯ɟe ɛmmɐd̪ɐ e͡ɪ̯no luktɪk nɐ͡ɪ̯ khɐ͡ɪ̯llɐ t̪hɐhe konoʃɪɾ mo͡ɪ̯d̪d̪e
1439,ɐmɐɾe͡o̯ ko͡ɪ̯chɪn kɔ ɐ ɟɐ͡ɪ̯gɐ
1440,ɟeɾd̪ɐ ɐmɪ ko͡ɪ̯ t̪umɪ bɪd̪d̪ɦɐtɪɟɐn ɟɐ͡ɪ̯t̪ɐ nɐ
1441,pɾe͡ɪ̯n ɐche phɔɾe͡ɪ̯mɐɾ pɾeʃ ɐchɪn ɪtɐlɪktɪlɪ ɟɐ͡ɪ̯t̪ɐm ɐɾɪhɪ
1442,ɪtlɐ gele t̪o bɦɐlo͡ɪ̯
1443,mɐne e͡ɪ̯ɟe ʃund̪ɪɾ d̪eʃ ɐɾhɪ
1444,gɦuɾɐgɐɾɪ ɪjɐlɪ ɟɐncho kɪmun mɐne e͡ɪ̯ɟe t̪ɪl
1445,ɪtlɐ͡ɪ̯ ɐche nɐ t̪u͡ɪ̯n ɟod̪ɪ ʃɐɾɐd̪ɪn gɦuɾʃo o
1446,bɐ ɪjɐ hoɾcho t̪ɔɾe ke͡u̯ kɪchu ko͡ɪ̯t̪o nɐ
1447,mɐne ɪlɐlɪdɐ ɟe ʃunt̪o eɾlɐ͡ɪ̯ggɐ
1448,ho͡ɪ̯ ɟɐne kɔɾe e͡ɪ̯ɾe e͡ɪ̯ kɪchu kɔe̯ nɐ
1449,t̪u͡ɪ̯n gɦuɾ khɐ ɟomɐɟɟomɪɾ ɔbost̪hɐ nɐ͡ɪ̯ t̪oɾ bɦɔbʃɔm ɐɾ bɦɔbʃɔɾ
1450,ɾɐst̪ɐt ʃunɪt̪o
1451,ɐmɾɐ d̪ɪgeɾ e͡ɪ̯t̪ɐ ɾɐst̪ɐgɐt
1452,ɐllɐhmu ɐmbɐɾ
1453,ɛkʃo t̪henhɐ ɾɐjɐɾ mo͡ɪ̯d̪d̪e
1454,phɐgɐɽ hɪcchɪn bule
1455,ho phɐgɐɽ hɪcchɪn phɐgɐɽ hɪcchɪn
1456,phɐgɐɽo mɐch kɔtɪ fɐ͡ɪ̯chu͡ɪ̯n
1457,phɐgɐɽo mɐch phɐ͡ɪ̯chɪ e͡ɪ̯ d̪u͡ɪ̯lhɐ͡ɪ̯t̪e phɐ͡ɪ̯chɪ
1458,d̪u͡ɪ̯lɐ
1459,keɾe beʃɪ phɐ͡ɪ̯ln nɐ
1460,kɐɾ d̪ekhchu͡ɪ̯n
1461,e͡ɪ̯ ɾɐn moɾɪjɐɾ
1462,ɾɐn moɾɪjɐɾ mɔt̪o d̪ekhchu͡ɪ̯n
1463,ɾɐɾɪnɪʃ mɐch nɪche kɛktɪ
1464,ɾɐ͡ɪ̯nɪʃ mɐch nɪche ɔttukkene
1465,ɾɐ͡ɪ̯nnɪkeɾ
1466,kɔe̯ gɦɐʃɐ lɐge ɐche hɪct̪e
1467,lɐge t̪omɐɾ d̪u͡ɪ̯ gɦɔɾɐɾ mɔt̪o lɐgbe
1468,d̪u͡ɪ̯ gɦɔɾɐɾ mɔt̪ lɐgche
1469,o t̪e t̪o ɔnek ʃɔmo͡ɪ̯j ɪ lɐgche
1470,d̪ɪno nɐ ɾɐ͡ɪ̯t̪e hɪccho
1471,d̪ɪnɪ͡ɪ̯
1472,kɪ kɪ mɐch phɐ͡ɪ̯cho
1473,e͡ɪ̯ ʃɪŋ lɐtɪ ko͡ɪ̯
1474,hɪmɐch lɐdɪmɐch ko͡ɪ̯͡ɪ̯mɐ
1475,ɐɾ kɪchunɐ
1476,ɐɾ kɪchunɐ
1477,nɐ e͡ɪ̯dɪ͡ɪ̯
1478,e͡ɪ̯ɟe khɐbɐɾ d̪ɐm ɐchɪn
1479,ho d̪ɐme bɦɔɾɐ ɐchɪn
1480,bɪjɐ bɪhɐle guɾo͡ɪ̯n
1481,pɾɪn ɐche
1482,nɐh kunu bɪl d̪ɪt̪ɐmnɐ
1483,bɐ͡ɪ̯t̪o kɪ hɐɾbɐ͡ɪ̯n
1484,bɐ͡ɪ̯t̪e t̪ɐkomɐm
1485,bɐ͡ɪ̯t̪o t̪ɐkhen
1486,ɐ͡ɪ̯nne he͡ɪ̯dɪ ɟe͡ɪ̯ d̪eʃe gechoɾon ɐɾhɪ hɛ̃
1487,e͡ɪ̯ d̪ɔd̪tɐ kemun ɐchɪn e͡ɪ̯no ʃod̪ɪɾɔb
1488,ɾo͡ɪ̯d̪eɾ t̪ɐpmɐt̪ kɛmun ɐchɪn
1489,ɾo͡ɪ̯d̪eɾ t̪ɐpɔɾɐt̪ɐ bɐlɪ
1490,bɔʃɪ nɐ kɔm
1491,gɔɾom pɾɪʃt goɾom
1492,pɔcuɾ goɾom
1493,gɔɾu d̪u͡ɪ̯dɐ kɐɾ
1494,e͡ɪ̯ g e͡ɪ̯ goɾu kɐɾ
1495,gɔɾu bɐccu mɪjɐɾ
1496,e͡ɪ̯ nɐ͡ɪ̯ɾl gɐch lɐgɐ͡ɪ̯che kedɐ
1497,nɐ͡ɪ̯ɾl gɐch t̪ɔɾɐɾ e͡ɪ̯no nɐ͡ɪ̯ɾol gɐch ɾu͡ɪ̯jɐ t̪hɐ͡ɪ̯lɐ͡ɪ̯t̪t̪o ɔe̯
1498,ho ɾun gelo ɔ͡ɪ̯le t̪o
1499,ɾu͡ɪ̯chocho nɐ
1500,ɪ͡ɪ̯ɾɐ͡ɪ̯nɐɾɐ bɐ͡ɪ̯t̪o ɟɐ͡ɪ̯lɐm ɔ͡ɪ̯lɐmɐɾkɐɾ ɐchɪn ɪ͡ɪ̯nɐ͡ɪ̯nnɐɾɐ bɐ͡ɪ̯t̪o
1501,bɐɟɐɾo͡o̯ ɟɐ͡o̯wɐɾ d̪ɐɾhɐɾ
1502,bɐɟɐɾo ɟɐ͡ɪ̯bɐ
1503,gelɐm ɔ͡ɪ̯le ɛktɪ mɐne bɪdɪ͡o̯mɪdɪ͡o̯ koɾbɐm go͡ɪ̯jɐ
1504,bɐɟɐɾo
1505,bɐɟɐɾo ɟɐ͡o̯wɐ bolet̪e e͡ɪ̯ɟe gɦuɾɪgɐɾɪ ɐɾkɪ
1506,ed̪ɪd̪ɐ bɐɽɐɾo gele e͡ɪ̯ ɟe mɪɾɐɟɐphul ɟɐ͡ɪ̯ mɪɾɐɟɐphul bɐɾeɾ ɐʃpɐʃe ɛktɪ gɦuɾʃɪʃɐbɐɾɐ bɐ e͡ɪ̯ɟe konkɪchu koɾɐ
1507,ɐ͡ɪ̯nneɾɐ bɐɽɪɾ nɐ
1508,ɐ͡ɪ̯nneɾɐ phulɐ͡ɪ̯n nɐ
1509,kɪ lɐge ɐ͡ɪ̯nneɾ
1510,ʃɐgɐɾ
1511,ho ʃɐgɐɾ
1512,lɐge e͡ɪ̯dɐ ɐ͡ɪ̯nneɾ ko͡ɪ̯ t̪hɐkt̪o
1513,e͡ɪ̯dɐ kɛdɐ
1514,e͡ɪ̯ bɔɽo bɦɐ͡ɪ̯
1515,ʃukɐle ko͡ɪ̯ ɐchɐlɐ͡ɪ̯n
1516,phɔɾɐdɐt̪e bud̪ɔe̯ phɐɾt̪onɐ
1517,ɐɾ d̪ɪbe kɪchu
1518,ʃɐd̪eɾe d̪ɔɾle bɛdɐ kɔmundɐ nɐ phɐɾe
1519,phɐɾe t̪o
1520,e͡ɪ̯t̪ɐnɐ ɟe d̪ɪche t̪e t̪e ɛkt̪e ɔnek tɛjɐ mɐ͡ɪ̯nʃe khɐ͡ɪ̯lɪjce
1521,ɟɐ͡o̯che ɟumnɐ ʃet̪u bɛdɐ ko͡ɪ̯ɾɐlce d̪u͡ɪ̯nnɐɾ mɐnʃɪ
1522,pɔd̪d̪ɐ ʃet̪u pɔd̪d̪ɐ ʃet̪u
1523,ho phɔd̪d̪ɐ ʃet̪u ɟomnɐ ʃet̪u
1524,d̪o͡ɪ̯ɾɐ t̪o edɐ͡o̯ bɐd̪ ɟɐ͡ɪ̯bo
1525,ɟod̪ɪ d̪ɦɔɾe ɐɾɪ k
1526,d̪ɦɔɾle t̪o
1527,e͡ɪ̯ d̪u͡ɪ̯dɐ d̪ɛjɐ bɐlu ɐne nɐ
1528,e͡ɪ̯dɪ kɪ bɪd bɐlu nɐ ho͡ɪ̯t̪ɐ bɐlu ɐne
1529,bɪd bɐlu
1530,bɐ͡ɪ̯t̪o nuʃɐbɐɾe lɔ͡ɪ̯jɐ ɟɐ͡ɪ̯t̪ɐɾbe
1531,e mubɐ͡ɪ̯l d̪e mubɐ͡ɪ̯l d̪e
1532,mubɐ͡ɪ̯l d̪e chɔɾt̪o d̪ɪjɐ͡ɪ̯ggɐɟɐ
1533,mubɐ͡ɪ̯l d̪e
1534,eno kɔe̯ d̪ɪt̪ɐm
1535,gɪɾɪʃɐ hɔɾle hɐ͡ɪ̯bɪd
1536,nɐ d̪eʃɪ
1537,gɔt̪o ʃɔbʃɐɾ t̪eɾ mɔm d̪ɪn ɔ͡ɪ̯che
1538,ɪbɐɾ ɔ͡ɪ̯che ɛgɐɾ moneɾ uphɔɾe
1539,t̪e t̪o bɐlo͡ɪ̯ ɔ͡ɪ̯che
1540,d̪eʃɪ d̪ɪn ɟe͡ɪ̯dɐ koɾe e͡ɪ̯dɐ boled̪
1541,d̪eʃɪ d̪ɦɐno d̪eʃɪ d̪ɦɐn ɟod̪ɪ hɐɾɪn cɐ͡ɪ̯nɐ
1542,ɐmɪ ko͡ɪ̯ ɐmɾɐɾ ed̪ɦe ɟɐɾɐ ɐdɐ͡ɪ̯ʃ koɾche e͡ɪ̯ɟe phuɾɐdɐ ɟɐɾɐ koɾche ʃɔbɐ͡ɪ̯ mɐ͡ɪ̯ɾ ʃɔb pɔ͡ɪ̯ɽɐchegɐ
1543,ɐdɐ͡ɪ̯ʃ ekɐʃɪ e͡ɪ̯bɐɾ mɐ͡ɪ̯ɾ ɔ͡ɪ̯che
1544,ɐdɐ͡ɪ̯ʃ ɐmɐɾ mone kɔe̯ nɐ koɾle͡ɪ̯ bɐlɐ
1545,ɐtɐ͡ɪ̯ʃ e ɛktɐ bɐt̪ɐʃ ɐje phɐlguneɾ ʃɔɾed̪ɪjɐ goɾom
1546,e͡ɪ̯ bɐt̪ɐʃtɐ ɐtɐ͡ɪ̯ʃe ʃɔbɦo hɔɾt̪ɐɾe nɐ
1547,ho e͡ɪ̯ɟe e͡ɪ̯nd̪ɐ ɔnek khet̪ koɾche ʃɔb khet̪ mɐ͡ɪ̯ɾ
1548,ɔhon bɔɾmɐne ʃɔbɐ͡ɪ̯ hɐ͡ɪ̯bɪd koɾe ɛkʃoɾ mɔd̪d̪d̪e ɐʃɪ phɐɾɪd e͡ɪ̯ hɐ͡ɪ̯bɪd koɾe
1549,ɔnek hɐ͡ɪ̯bɪd koɾe
1550,kɪ bephɐɾ goɽɪ ɐ͡ɪ̯je nɐ kɐɾon kɪ
1551,gɐɽɪ ɐ͡ɪ̯bo ɔpheʃ koɾun lɐgbo ɐɾɪhɪ
1552,bɦɐɽɐ t̪o bɐɽɐjɐlche d̪ɐm
1553,ɔhon phɔnɾo tehɐ nee̯
1554,ne͡o̯k
1555,ɐɾe d̪ɔʃ tehɐ d̪ɪt̪ɐm ɔhon phɔnɾo tehɐ bɐnɐlche
1556,ɟɪnɪʃeɾ d̪ɐm bɐɽɐnɪɾ lɐ͡ɪ̯ggɐ e͡ɪ̯ bɦɐɽɐɾ d̪ɐm bɐɽɐjɐlche
1557,d̪ɐkɐndɐ kɪ ho͡ɪ̯ ɟɐgɐt̪e ɐche nɐkɪ ho͡ɪ̯ɟe gecholɐmɟe ɛkbɐɾ
1558,ho ho ho
1559,khɐd̪ɪ e͡ɪ̯t̪t̪o nɐ
1560,e͡ɪ̯dɐt̪o nɪɾɪʃɪlɪ
1561,nɪɾɪpɔɾɪd̪ɦo bɦɐlo
1562,nɪɾɪʃɪlɪ bɦɐlo
1563,ho nɪɾɪpɔɾɪbɪ bɦɐlo bɐɟɐɾeɾ lɔ͡ɪ̯je
1564,e͡ɪ̯dɐ kɪ bɐɟɐɾ ɐchɪn bɐɟɐɾ nɐ cɔ͡u̯ɾɐst̪ɐ kɔe̯
1565,e͡ɪ̯dɐ bɔɾt̪o cɔ͡u̯ɾɐst̪ɐ͡ɪ̯t̪o ɐchɪn ɔhon t̪o bɐɽɐ
1566,ɐɾe ʃɔmonet̪o bɐɟɐɾ d̪ekhchɪ kuhɐlɪjɐ hɐ͡ɪ̯ ɪskulɾeɾ
1567,he͡ɪ̯dɐ bɔɽot̪ dɐkeɾ bɐɽɐ
1568,cɔ͡u̯ɾɐst̪ɐ t̪o ɐɾ dɐkeɾ bɐɽɐ nɐ
1569,e͡ɪ̯ kuhɐlɪjɐ hɐ͡ɪ̯ ɪskulkeɾ lɔgeɾtɐ
1570,e͡ɪ̯dɐ dɐheɾ bɐɽɐ
1571,ɐɾ e͡ɪ̯dɐ dɐheɾ nɐ
1572,ho͡ɪ̯ bɐbɐlu
1573,e͡ɪ̯lɐ monoe̯ nɐ͡ɪ̯gɐ nɐkɪ
1574,e͡ɪ̯lɐɾ d̪ɦɐɾo ɐmɪ ɐ͡ɪ̯chɐlɐm e͡o̯ɾ bɐ͡ɪ̯t̪o ho͡ɪ̯ bɐ͡ɪ̯t̪o geche
1575,e͡ɪ̯lɐ gechegɐ ho͡ɪ̯ bɐ͡ɪ̯t̪o e͡o̯ hɔɾt̪o
1576,bo͡ɪ̯ gɐɽɪ ɐ͡u̯͡o̯k ɐ͡ɪ̯ttɐ ɟɐ͡o̯n ɟɐ͡ɪ̯t̪o nɐ
1577,phɐ͡o̯ d̪ɦɔɾe
1578,bɐlɐ bɐt̪ɐʃ bɔɾnɐ ɔhon ke͡u̯͡ɪ̯ boɾɐ
1579,e͡ɪ̯no ɐge bo͡ɪ̯t̪o ɔhon bɔnɐ
1580,d̪uhɐn ɔjɐ ɔhon ɐɾ pholo kɔe̯ bonɐ
1581,ho͡ɪ̯dɪ nɐ d̪uhɐn
1582,kɔe̯ d̪uhɐno bule t̪hɐhe
1583,ɐge e͡ɪ̯ɟe e͡ɪ̯ phuldɐ mɐnuʃ bɦɪɾɐ ɟɐ͡ɪ̯t̪gɐ ɾɐ͡ɪ̯t̪o ɔ͡ɪ̯le ʃund̪ɦɐt̪ ɔ͡ɪ̯le
1584,ɐɾ ɔhon ɐɾ kɔɾe͡ɪ̯ bɔjoʃɐ
1585,ko͡ɪ̯ ɟɐʃ
1586,ɐhɪn ɛktɪ e͡ɪ̯no
1587,ɐɾɪneɾ ede d̪u dɐlɐ͡ɪ̯ ɔ͡ɪ̯che nɐ d̪ekchɪ
